,agreement,condition_agreement_control,condition_agreement_partial,condition_agreement_partial_asymmetric,game_agreement_0,game_agreement_1,game_agreement_2,game_agreement_3,game_agreement_4,game_agreement_5,game_agreement_6,game_agreement_7,game_agreement_8,game_agreement_9,"game_room_agreement_(1, 0)","game_room_agreement_(1, 1)","game_room_agreement_(1, 2)","game_room_agreement_(1, 3)","game_room_agreement_(1, 4)","game_room_agreement_(1, 5)","game_room_agreement_(1, 6)","game_room_agreement_(1, 7)","game_room_agreement_(1, 8)","game_room_agreement_(1, 9)","game_room_agreement_(12, 0)","game_room_agreement_(12, 1)","game_room_agreement_(12, 2)","game_room_agreement_(12, 3)","game_room_agreement_(12, 4)","game_room_agreement_(12, 5)","game_room_agreement_(12, 6)","game_room_agreement_(12, 7)","game_room_agreement_(12, 8)","game_room_agreement_(12, 9)","game_room_agreement_(13, 0)","game_room_agreement_(13, 1)","game_room_agreement_(13, 2)","game_room_agreement_(13, 3)","game_room_agreement_(13, 4)","game_room_agreement_(13, 5)","game_room_agreement_(13, 6)","game_room_agreement_(13, 7)","game_room_agreement_(13, 8)","game_room_agreement_(13, 9)","game_room_agreement_(15, 0)","game_room_agreement_(15, 1)","game_room_agreement_(15, 2)","game_room_agreement_(15, 3)","game_room_agreement_(15, 4)","game_room_agreement_(15, 5)","game_room_agreement_(15, 6)","game_room_agreement_(15, 7)","game_room_agreement_(15, 8)","game_room_agreement_(15, 9)","game_room_agreement_(19, 0)","game_room_agreement_(19, 1)","game_room_agreement_(19, 2)","game_room_agreement_(19, 3)","game_room_agreement_(19, 4)","game_room_agreement_(19, 5)","game_room_agreement_(19, 6)","game_room_agreement_(19, 7)","game_room_agreement_(19, 8)","game_room_agreement_(19, 9)","game_room_agreement_(21, 0)","game_room_agreement_(21, 1)","game_room_agreement_(21, 2)","game_room_agreement_(21, 3)","game_room_agreement_(21, 4)","game_room_agreement_(21, 5)","game_room_agreement_(21, 6)","game_room_agreement_(21, 7)","game_room_agreement_(21, 8)","game_room_agreement_(21, 9)","game_room_agreement_(24, 0)","game_room_agreement_(24, 1)","game_room_agreement_(24, 2)","game_room_agreement_(24, 3)","game_room_agreement_(24, 4)","game_room_agreement_(24, 5)","game_room_agreement_(24, 6)","game_room_agreement_(24, 7)","game_room_agreement_(24, 8)","game_room_agreement_(24, 9)","game_room_agreement_(25, 0)","game_room_agreement_(25, 1)","game_room_agreement_(25, 2)","game_room_agreement_(25, 3)","game_room_agreement_(25, 4)","game_room_agreement_(25, 5)","game_room_agreement_(25, 6)","game_room_agreement_(25, 7)","game_room_agreement_(25, 8)","game_room_agreement_(25, 9)","game_room_agreement_(26, 0)","game_room_agreement_(26, 1)","game_room_agreement_(26, 2)","game_room_agreement_(26, 3)","game_room_agreement_(26, 4)","game_room_agreement_(26, 5)","game_room_agreement_(26, 6)","game_room_agreement_(26, 7)","game_room_agreement_(26, 8)","game_room_agreement_(26, 9)","game_room_agreement_(27, 0)","game_room_agreement_(27, 1)","game_room_agreement_(27, 2)","game_room_agreement_(27, 3)","game_room_agreement_(27, 4)","game_room_agreement_(27, 5)","game_room_agreement_(27, 6)","game_room_agreement_(27, 7)","game_room_agreement_(27, 8)","game_room_agreement_(27, 9)","game_room_agreement_(28, 0)","game_room_agreement_(28, 1)","game_room_agreement_(28, 2)","game_room_agreement_(28, 3)","game_room_agreement_(28, 4)","game_room_agreement_(28, 5)","game_room_agreement_(28, 6)","game_room_agreement_(28, 7)","game_room_agreement_(28, 8)","game_room_agreement_(28, 9)","game_room_agreement_(3, 0)","game_room_agreement_(3, 1)","game_room_agreement_(3, 2)","game_room_agreement_(3, 3)","game_room_agreement_(3, 4)","game_room_agreement_(3, 5)","game_room_agreement_(3, 6)","game_room_agreement_(3, 7)","game_room_agreement_(3, 8)","game_room_agreement_(3, 9)","game_room_agreement_(30, 0)","game_room_agreement_(30, 1)","game_room_agreement_(30, 2)","game_room_agreement_(30, 3)","game_room_agreement_(30, 4)","game_room_agreement_(30, 5)","game_room_agreement_(30, 6)","game_room_agreement_(30, 7)","game_room_agreement_(30, 8)","game_room_agreement_(30, 9)","game_room_agreement_(31, 0)","game_room_agreement_(31, 1)","game_room_agreement_(31, 2)","game_room_agreement_(31, 3)","game_room_agreement_(31, 4)","game_room_agreement_(31, 5)","game_room_agreement_(31, 6)","game_room_agreement_(31, 7)","game_room_agreement_(31, 8)","game_room_agreement_(31, 9)","game_room_agreement_(32, 0)","game_room_agreement_(32, 1)","game_room_agreement_(32, 2)","game_room_agreement_(32, 3)","game_room_agreement_(32, 4)","game_room_agreement_(32, 5)","game_room_agreement_(32, 6)","game_room_agreement_(32, 7)","game_room_agreement_(32, 8)","game_room_agreement_(32, 9)","game_room_agreement_(33, 0)","game_room_agreement_(33, 1)","game_room_agreement_(33, 2)","game_room_agreement_(33, 3)","game_room_agreement_(33, 4)","game_room_agreement_(33, 5)","game_room_agreement_(33, 6)","game_room_agreement_(33, 7)","game_room_agreement_(33, 8)","game_room_agreement_(33, 9)","game_room_agreement_(34, 0)","game_room_agreement_(34, 1)","game_room_agreement_(34, 2)","game_room_agreement_(34, 3)","game_room_agreement_(34, 4)","game_room_agreement_(34, 5)","game_room_agreement_(34, 6)","game_room_agreement_(34, 7)","game_room_agreement_(34, 8)","game_room_agreement_(34, 9)","game_room_agreement_(35, 0)","game_room_agreement_(35, 1)","game_room_agreement_(35, 2)","game_room_agreement_(35, 3)","game_room_agreement_(35, 4)","game_room_agreement_(35, 5)","game_room_agreement_(35, 6)","game_room_agreement_(35, 7)","game_room_agreement_(35, 8)","game_room_agreement_(35, 9)","game_room_agreement_(4, 0)","game_room_agreement_(4, 1)","game_room_agreement_(4, 2)","game_room_agreement_(4, 3)","game_room_agreement_(4, 4)","game_room_agreement_(4, 5)","game_room_agreement_(4, 6)","game_room_agreement_(4, 7)","game_room_agreement_(4, 8)","game_room_agreement_(4, 9)","game_room_agreement_(40, 0)","game_room_agreement_(40, 1)","game_room_agreement_(43, 0)","game_room_agreement_(49, 0)","game_room_agreement_(49, 1)","game_room_agreement_(49, 2)","game_room_agreement_(49, 3)","game_room_agreement_(49, 4)","game_room_agreement_(49, 5)","game_room_agreement_(49, 6)","game_room_agreement_(5, 0)","game_room_agreement_(5, 1)","game_room_agreement_(5, 2)","game_room_agreement_(5, 3)","game_room_agreement_(5, 4)","game_room_agreement_(5, 5)","game_room_agreement_(5, 6)","game_room_agreement_(5, 7)","game_room_agreement_(5, 8)","game_room_agreement_(5, 9)","game_room_agreement_(51, 0)","game_room_agreement_(51, 1)","game_room_agreement_(51, 2)","game_room_agreement_(51, 3)","game_room_agreement_(55, 0)","game_room_agreement_(6, 0)","game_room_agreement_(6, 1)","game_room_agreement_(6, 2)","game_room_agreement_(6, 3)","game_room_agreement_(6, 4)","game_room_agreement_(6, 5)","game_room_agreement_(6, 6)","game_room_agreement_(6, 7)","game_room_agreement_(6, 8)","game_room_agreement_(6, 9)","game_room_agreement_(61, 0)","game_room_agreement_(61, 1)","game_room_agreement_(61, 2)","game_room_agreement_(61, 3)","game_room_agreement_(61, 4)","game_room_agreement_(61, 5)","game_room_agreement_(61, 6)","game_room_agreement_(64, 0)","game_room_agreement_(64, 1)","game_room_agreement_(68, 0)","game_room_agreement_(68, 1)","game_room_agreement_(68, 2)","game_room_agreement_(68, 3)","game_room_agreement_(69, 0)","game_room_agreement_(69, 1)","game_room_agreement_(69, 2)","game_room_agreement_(69, 3)","game_room_agreement_(69, 4)","game_room_agreement_(69, 5)","game_room_agreement_(69, 6)","game_room_agreement_(69, 7)","game_room_agreement_(69, 8)","game_room_agreement_(69, 9)","game_room_agreement_(70, 0)","game_room_agreement_(70, 1)","game_room_agreement_(70, 2)","game_room_agreement_(70, 3)","game_room_agreement_(70, 4)","game_room_agreement_(70, 5)","game_room_agreement_(70, 6)","game_room_agreement_(70, 7)","game_room_agreement_(70, 8)","game_room_agreement_(70, 9)","game_room_agreement_(71, 0)","game_room_agreement_(71, 1)","game_room_agreement_(71, 2)","game_room_agreement_(71, 3)","game_room_agreement_(71, 4)","game_room_agreement_(71, 5)","game_room_agreement_(71, 6)","game_room_agreement_(71, 7)","game_room_agreement_(71, 8)","game_room_agreement_(71, 9)","game_room_agreement_(72, 0)","game_room_agreement_(72, 1)","game_room_agreement_(72, 2)","game_room_agreement_(72, 3)","game_room_agreement_(72, 4)","game_room_agreement_(72, 5)","game_room_agreement_(72, 6)","game_room_agreement_(72, 7)","game_room_agreement_(72, 8)","game_room_agreement_(72, 9)","game_room_agreement_(73, 0)","game_room_agreement_(73, 1)","game_room_agreement_(73, 2)","game_room_agreement_(73, 3)","game_room_agreement_(73, 4)","game_room_agreement_(73, 5)","game_room_agreement_(73, 6)","game_room_agreement_(73, 7)","game_room_agreement_(73, 8)","game_room_agreement_(73, 9)","game_room_agreement_(76, 0)","game_room_agreement_(76, 1)","game_room_agreement_(76, 2)","game_room_agreement_(76, 3)","game_room_agreement_(76, 4)","game_room_agreement_(76, 5)","game_room_agreement_(76, 6)","game_room_agreement_(76, 7)","game_room_agreement_(76, 8)","game_room_agreement_(76, 9)","game_room_agreement_(77, 0)","game_room_agreement_(77, 1)","game_room_agreement_(77, 2)","game_room_agreement_(77, 3)","game_room_agreement_(77, 4)","game_room_agreement_(77, 5)","game_room_agreement_(77, 6)","game_room_agreement_(77, 7)","game_room_agreement_(77, 8)","game_room_agreement_(77, 9)","game_room_agreement_(78, 0)","game_room_agreement_(78, 1)","game_room_agreement_(78, 2)","game_room_agreement_(78, 3)","game_room_agreement_(78, 4)","game_room_agreement_(78, 5)","game_room_agreement_(78, 6)","game_room_agreement_(78, 7)","game_room_agreement_(78, 8)","game_room_agreement_(78, 9)","game_room_agreement_(79, 0)","game_room_agreement_(79, 1)","game_room_agreement_(79, 2)","game_room_agreement_(79, 3)","game_room_agreement_(79, 4)","game_room_agreement_(79, 5)","game_room_agreement_(79, 6)","game_room_agreement_(79, 7)","game_room_agreement_(79, 8)","game_room_agreement_(79, 9)","game_room_agreement_(8, 0)","game_room_agreement_(8, 1)","game_room_agreement_(8, 2)","game_room_agreement_(8, 3)","game_room_agreement_(8, 4)","game_room_agreement_(8, 5)","game_room_agreement_(8, 6)","game_room_agreement_(8, 7)","game_room_agreement_(8, 8)","game_room_agreement_(8, 9)","game_room_agreement_(80, 0)","game_room_agreement_(80, 1)","game_room_agreement_(80, 2)","game_room_agreement_(80, 3)","game_room_agreement_(80, 4)","game_room_agreement_(80, 5)","game_room_agreement_(80, 6)","game_room_agreement_(80, 7)","game_room_agreement_(80, 8)","game_room_agreement_(80, 9)","game_room_agreement_(81, 0)","game_room_agreement_(81, 1)","game_room_agreement_(81, 2)","game_room_agreement_(81, 3)","game_room_agreement_(81, 4)","game_room_agreement_(81, 5)","game_room_agreement_(81, 6)","game_room_agreement_(81, 7)","game_room_agreement_(81, 8)","game_room_agreement_(81, 9)","game_room_agreement_(83, 0)","game_room_agreement_(83, 1)","game_room_agreement_(83, 2)","game_room_agreement_(83, 3)","game_room_agreement_(83, 4)","game_room_agreement_(83, 5)","game_room_agreement_(83, 6)","game_room_agreement_(83, 7)","game_room_agreement_(83, 8)","game_room_agreement_(83, 9)","game_room_agreement_(84, 0)","game_room_agreement_(84, 1)","game_room_agreement_(84, 2)","game_room_agreement_(84, 3)","game_room_agreement_(84, 4)","game_room_agreement_(84, 5)","game_room_agreement_(84, 6)","game_room_agreement_(84, 7)","game_room_agreement_(84, 8)","game_room_agreement_(84, 9)","game_room_agreement_(85, 0)","game_room_agreement_(85, 1)","game_room_agreement_(85, 2)","game_room_agreement_(85, 3)","game_room_agreement_(85, 4)","game_room_agreement_(85, 5)","game_room_agreement_(85, 6)","game_room_agreement_(85, 7)","game_room_agreement_(85, 8)","game_room_agreement_(85, 9)","game_room_agreement_(87, 0)","game_room_agreement_(87, 1)","game_room_agreement_(87, 2)","game_room_agreement_(87, 3)","game_room_agreement_(87, 4)","game_room_agreement_(87, 5)","game_room_agreement_(87, 6)","game_room_agreement_(87, 7)","game_room_agreement_(87, 8)","game_room_agreement_(87, 9)","game_room_agreement_(88, 0)","game_room_agreement_(88, 1)","game_room_agreement_(88, 2)","game_room_agreement_(88, 3)","game_room_agreement_(88, 4)","game_room_agreement_(88, 5)","game_room_agreement_(88, 6)","game_room_agreement_(88, 7)","game_room_agreement_(88, 8)","game_room_agreement_(88, 9)","game_room_agreement_(89, 0)","game_room_agreement_(89, 1)","game_room_agreement_(89, 2)","game_room_agreement_(89, 3)","game_room_agreement_(89, 4)","game_room_agreement_(89, 5)","game_room_agreement_(89, 6)","game_room_agreement_(89, 7)","game_room_agreement_(89, 8)","game_room_agreement_(89, 9)","game_room_agreement_(90, 0)","game_room_agreement_(90, 1)","game_room_agreement_(90, 2)","game_room_agreement_(90, 3)","game_room_agreement_(90, 4)","game_room_agreement_(90, 5)","game_room_agreement_(90, 6)","game_room_agreement_(90, 7)","game_room_agreement_(90, 8)","game_room_agreement_(90, 9)","game_room_agreement_(91, 0)","game_room_agreement_(91, 1)","game_room_agreement_(91, 2)","game_room_agreement_(91, 3)","game_room_agreement_(91, 4)","game_room_agreement_(91, 5)","game_room_agreement_(91, 6)","game_room_agreement_(91, 7)","game_room_agreement_(91, 8)","game_room_agreement_(91, 9)","game_room_agreement_(92, 0)","game_room_agreement_(92, 1)","game_room_agreement_(92, 2)","game_room_agreement_(92, 3)","game_room_agreement_(92, 4)","game_room_agreement_(92, 5)","game_room_agreement_(92, 6)","game_room_agreement_(92, 7)","game_room_agreement_(92, 8)","game_room_agreement_(92, 9)",param_discount_factor,param_exploit_weight,param_w1,param_w2,room_agreement_1,room_agreement_12,room_agreement_13,room_agreement_15,room_agreement_19,room_agreement_21,room_agreement_24,room_agreement_25,room_agreement_26,room_agreement_27,room_agreement_28,room_agreement_3,room_agreement_30,room_agreement_31,room_agreement_32,room_agreement_33,room_agreement_34,room_agreement_35,room_agreement_4,room_agreement_40,room_agreement_43,room_agreement_49,room_agreement_5,room_agreement_51,room_agreement_55,room_agreement_6,room_agreement_61,room_agreement_64,room_agreement_68,room_agreement_69,room_agreement_70,room_agreement_71,room_agreement_72,room_agreement_73,room_agreement_76,room_agreement_77,room_agreement_78,room_agreement_79,room_agreement_8,room_agreement_80,room_agreement_81,room_agreement_83,room_agreement_84,room_agreement_85,room_agreement_87,room_agreement_88,room_agreement_89,room_agreement_90,room_agreement_91,room_agreement_92
0,0.6425967261904763,0.7116458333333326,0.5903787878787873,0.5596726190476192,0.5996666666666668,0.5532118055555558,0.7108695652173913,0.6423007246376811,0.6725852272727274,0.6589015151515152,0.6801136363636362,0.6933531746031749,0.5820436507936512,0.643402777777778,0.5895833333333333,0.5645833333333333,0.5770833333333333,0.7270833333333333,0.39375,0.9020833333333332,0.3770833333333333,0.81875,0.6145833333333333,0.64375,0.12708333333333333,0.17708333333333331,0.23125,0.3645833333333333,0.2770833333333333,0.2020833333333333,0.33958333333333335,0.2520833333333333,0.3104166666666667,0.4020833333333333,0.07291666666666666,0.3395833333333333,0.3270833333333333,0.7645833333333333,0.15625,0.4895833333333333,0.3770833333333333,0.2020833333333333,0.15208333333333332,0.20625,0.3104166666666667,0.8020833333333333,0.6145833333333333,0.5479166666666666,0.5020833333333333,0.8145833333333332,0.6145833333333333,0.5854166666666666,0.6895833333333333,0.61875,0.3020833333333333,0.65625,0.7895833333333333,0.2520833333333333,0.93125,0.58125,0.9395833333333332,0.5770833333333333,0.2020833333333333,0.7895833333333333,0.7270833333333333,0.6520833333333333,0.63125,0.7770833333333333,0.5104166666666666,0.6395833333333333,0.6145833333333334,0.4520833333333333,0.5770833333333333,0.4395833333333333,0.8145833333333332,0.4020833333333333,0.4520833333333333,0.7229166666666667,0.6270833333333333,0.4520833333333333,0.93125,0.6020833333333334,0.5645833333333333,0.44375,0.43125,0.5020833333333333,0.2645833333333333,0.6020833333333333,0.4395833333333333,0.4645833333333333,0.4770833333333333,0.6395833333333333,0.6020833333333333,0.7395833333333333,0.16458333333333333,0.33958333333333335,0.50625,0.30625,0.93125,0.18125,0.95625,0.93125,0.78125,0.12708333333333333,0.7895833333333333,0.5770833333333333,0.9645833333333332,0.8145833333333332,0.7520833333333333,0.9145833333333332,0.8270833333333332,0.93125,0.7020833333333333,0.7020833333333333,0.8895833333333332,0.7145833333333333,0.8645833333333333,0.7520833333333334,0.7020833333333333,0.7145833333333333,0.60625,0.4354166666666666,0.7645833333333333,0.7395833333333333,0.5395833333333333,0.5645833333333333,0.9645833333333332,0.9020833333333332,0.6520833333333333,0.7895833333333333,0.7395833333333333,0.7895833333333333,0.7520833333333333,0.8520833333333334,0.5395833333333333,0.4895833333333333,0.8020833333333333,0.55625,0.9270833333333333,0.93125,0.7395833333333334,0.8270833333333332,0.58125,0.5270833333333333,0.4145833333333333,0.4270833333333333,0.3395833333333333,0.34791666666666665,0.5020833333333333,0.3145833333333333,0.3020833333333333,0.7229166666666667,0.3895833333333333,0.3270833333333333,0.21041666666666664,0.3520833333333333,0.9645833333333332,0.7270833333333333,0.7270833333333333,0.95625,0.7520833333333333,0.5395833333333334,0.5020833333333333,0.7770833333333333,0.9104166666666667,0.5395833333333333,0.7770833333333333,0.9020833333333332,0.76875,0.4645833333333333,0.9395833333333332,0.4395833333333333,0.7520833333333333,0.6270833333333333,0.8270833333333332,0.5104166666666666,0.6895833333333333,0.4604166666666666,0.98125,0.3520833333333333,0.4270833333333333,0.4770833333333333,0.3770833333333333,0.75625,0.4895833333333333,0.50625,0.6145833333333333,0.7520833333333333,0.6520833333333333,0.8520833333333332,0.4020833333333333,0.6520833333333333,0.5520833333333333,0.6770833333333333,0.8520833333333332,0.6145833333333333,0.9145833333333332,0.8145833333333332,0.6520833333333333,0.7645833333333333,0.4770833333333333,0.8395833333333332,0.6145833333333333,0.8770833333333332,0.5854166666666666,0.7083333333333333,0.6145833333333333,0.8479166666666667,0.225,0.46875,0.3145833333333333,0.48125,0.4645833333333333,0.4895833333333333,0.3895833333333333,0.3395833333333333,0.4895833333333333,0.5645833333333333,0.3770833333333333,0.13541666666666666,0.48125,0.5729166666666666,0.4145833333333333,0.4645833333333333,0.8770833333333332,0.4333333333333333,0.73125,0.69375,0.5604166666666666,0.7145833333333333,0.75625,0.9395833333333332,0.93125,0.68125,0.6145833333333333,0.5645833333333333,0.7145833333333333,0.6645833333333333,0.98125,0.88125,0.4125,0.4770833333333333,0.4020833333333333,0.6395833333333333,0.75625,0.4145833333333333,0.5770833333333333,0.4208333333333333,0.3895833333333333,0.575,0.7395833333333333,0.4895833333333333,0.7895833333333333,0.68125,0.8895833333333332,0.94375,0.85625,0.98125,0.7895833333333333,0.4020833333333333,0.43125,0.8270833333333332,0.7229166666666667,0.54375,0.84375,0.40625,0.7645833333333333,0.75625,0.5770833333333333,0.9270833333333333,0.7770833333333333,0.8270833333333332,0.6270833333333333,0.71875,0.85625,0.69375,0.84375,0.68125,0.95625,0.44791666666666663,0.60625,0.6395833333333333,0.75625,0.6645833333333334,0.89375,0.74375,0.76875,0.86875,0.90625,0.9145833333333332,0.8645833333333333,0.6520833333333333,0.8020833333333333,0.68125,0.8520833333333332,0.68125,0.86875,0.59375,0.9645833333333332,0.9520833333333332,0.8020833333333333,0.9395833333333332,0.4895833333333333,0.6020833333333333,0.5770833333333333,0.55625,0.6020833333333333,0.45625,0.6895833333333333,0.8770833333333332,0.7270833333333333,0.51875,0.84375,0.9145833333333332,0.95625,0.8770833333333332,0.98125,0.9645833333333332,0.98125,0.9520833333333332,0.4020833333333333,0.9270833333333333,0.8270833333333332,0.89375,0.8645833333333333,0.7854166666666667,0.6625,0.7270833333333333,0.69375,0.9520833333333332,0.4916666666666666,0.7479166666666666,0.48125,0.6020833333333333,0.95625,0.8520833333333332,0.76875,0.83125,0.7645833333333333,0.3645833333333333,0.5270833333333333,0.5645833333333333,0.4770833333333333,0.4895833333333333,0.6020833333333333,0.4145833333333333,0.16041666666666665,0.5354166666666667,0.5020833333333333,0.44791666666666663,0.4895833333333333,0.68125,0.6520833333333333,0.83125,0.8270833333333332,0.9020833333333332,0.95625,0.9145833333333332,0.9645833333333332,0.9520833333333332,0.9020833333333332,0.8520833333333332,0.7770833333333333,0.6645833333333333,0.95625,0.6395833333333333,0.88125,0.64375,0.8770833333333332,0.65625,0.6520833333333333,0.7979166666666666,0.63125,0.48125,0.95625,0.49375,0.6270833333333333,0.60625,0.5895833333333333,0.81875,0.5520833333333333,0.6020833333333333,0.63125,0.7020833333333333,0.95625,0.9270833333333333,0.98125,0.91875,0.95625,0.98125,0.8770833333333332,0.7770833333333333,0.63125,0.6395833333333333,0.9645833333333332,0.8770833333333332,0.76875,0.78125,0.59375,0.86875,0.60625,0.7020833333333333,0.8020833333333333,0.4770833333333333,0.79375,0.7770833333333333,0.38125,0.8520833333333332,0.76875,0.8895833333333332,0.66875,0.6145833333333333,0.3020833333333333,0.21875,0.36875,0.11875,0.55625,0.6395833333333333,0.6645833333333333,0.54375,0.2645833333333333,0.4020833333333333,0.4270833333333333,0.55625,0.5645833333333333,0.4895833333333333,0.58125,0.59375,0.59375,0.5520833333333333,0.5229166666666666,0.58125,0.55625,0.34375,0.3145833333333333,0.48125,0.71875,0.50625,0.60625,0.8520833333333332,0.6395833333333333,0.6395833333333333,0.91875,0.8645833333333333,0.95625,0.9020833333333332,0.83125,0.85625,0.80625,0.9270833333333333,0.4916666666666666,0.39166666666666666,0.39791666666666664,0.38125,0.6145833333333333,0.49375,0.76875,0.53125,0.8895833333333332,0.8395833333333332,0.5895833333333333,0.61875,0.5197935555495911,0.4201956009344042,0.5544799289279966,0.37792136609360405,0.6208333333333333,0.2683333333333333,0.3087499999999999,0.6100000000000001,0.6020833333333334,0.6020833333333334,0.60125,0.51625,0.5225,0.7975,0.7183333333333333,0.7545833333333333,0.6920833333333333,0.40875,0.6508333333333334,0.7120833333333334,0.5858333333333334,0.615,0.7420833333333333,0.646875,0.6145833333333333,0.4702380952380952,0.42291666666666666,0.6838541666666667,0.5604166666666666,0.75625,0.5690476190476191,0.4989583333333333,0.5484374999999999,0.7591666666666668,0.7145833333333335,0.7070833333333333,0.8033333333333332,0.81375,0.6095833333333334,0.8799999999999999,0.7645833333333332,0.67125,0.48,0.8754166666666666,0.7545833333333333,0.6358333333333334,0.8708333333333331,0.7433333333333333,0.7025,0.4079166666666667,0.5462500000000001,0.5658333333333334,0.7945833333333332,0.6125
