,room,game,condition,first_player,move,agreement
4,6,11,partial_asymmetric,1,4,1.0
5,6,11,partial_asymmetric,1,5,0.0
6,6,11,partial_asymmetric,1,6,0.0
7,6,11,partial_asymmetric,1,7,0.0
8,6,11,partial_asymmetric,1,8,0.5
9,6,11,partial_asymmetric,1,9,0.0
10,6,11,partial_asymmetric,1,10,0.0
11,6,11,partial_asymmetric,1,11,1.0
12,6,11,partial_asymmetric,1,12,0.5
13,6,11,partial_asymmetric,1,13,1.0
14,6,11,partial_asymmetric,1,14,1.0
0,6,8,partial_asymmetric,0,0,0.25
1,6,8,partial_asymmetric,0,1,0.3333333333333333
2,6,8,partial_asymmetric,0,2,1.0
3,6,8,partial_asymmetric,0,3,0.0
4,6,8,partial_asymmetric,0,4,1.0
5,6,8,partial_asymmetric,0,5,0.0
6,6,8,partial_asymmetric,0,6,1.0
7,6,8,partial_asymmetric,0,7,0.5
8,6,8,partial_asymmetric,0,8,1.0
9,6,8,partial_asymmetric,0,9,1.0
10,6,8,partial_asymmetric,0,10,1.0
11,6,8,partial_asymmetric,0,11,0.5
12,6,8,partial_asymmetric,0,12,1.0
13,6,8,partial_asymmetric,0,13,0.0
14,6,8,partial_asymmetric,0,14,0.0
0,6,1,partial_asymmetric,1,0,0.25
1,6,1,partial_asymmetric,1,1,0.0
2,6,1,partial_asymmetric,1,2,0.3333333333333333
3,6,1,partial_asymmetric,1,3,0.5
4,6,1,partial_asymmetric,1,4,0.0
5,6,1,partial_asymmetric,1,5,0.3333333333333333
6,6,1,partial_asymmetric,1,6,0.5
7,6,1,partial_asymmetric,1,7,1.0
8,6,1,partial_asymmetric,1,8,0.0
9,6,1,partial_asymmetric,1,9,1.0
10,6,1,partial_asymmetric,1,10,0.5
11,6,1,partial_asymmetric,1,11,1.0
12,6,1,partial_asymmetric,1,12,0.0
13,6,1,partial_asymmetric,1,13,1.0
14,6,1,partial_asymmetric,1,14,1.0
0,6,0,partial_asymmetric,0,0,0.25
1,6,0,partial_asymmetric,0,1,0.3333333333333333
2,6,0,partial_asymmetric,0,2,0.5
3,6,0,partial_asymmetric,0,3,0.0
4,6,0,partial_asymmetric,0,4,0.5
5,6,0,partial_asymmetric,0,5,0.3333333333333333
6,6,0,partial_asymmetric,0,6,0.0
7,6,0,partial_asymmetric,0,7,0.5
8,6,0,partial_asymmetric,0,8,0.0
9,6,0,partial_asymmetric,0,9,0.5
10,6,0,partial_asymmetric,0,10,1.0
11,6,0,partial_asymmetric,0,11,0.0
12,6,0,partial_asymmetric,0,12,0.0
13,6,0,partial_asymmetric,0,13,1.0
14,6,0,partial_asymmetric,0,14,0.0
